1,2,3,4,5,6,x,y,z,TPC_Rx,TPC_Ry,TPC_Rz,x-real,y-real,z-real
-25.869,-33.084,-51.008,-97.816,-98.127,-152.393,-469.601,119.023,807.984,0.414,-1.644,-1.302,-468.631,119.719,808.623
1.789,-33.739,10.25,-101.606,-89.707,-54.309,-833.294,-136.724,468.314,-0.739,-2.441,0.269,-833.434,-135.084,467.459
-42.232,-42.24,17.993,-90.171,-86.741,-54.311,-663.443,446.929,499.867,-1.689,-2.121,0.047,-663.559,449.48,499.094
-6.492,-22.146,-33.359,-109.201,-122.38,-74.627,-710.158,14.932,645.114,-0.719,-1.665,-0.405,-709.203,17.0564,644.109
-9.528,-43.279,34.877,-136.139,-92.459,-89.476,-824.971,30.271,467.14,-0.215,-2.181,-0.132,-824.615,34.0715,466.229
-55.616,-32.282,50.597,-138.78,-83.876,-19.245,-580.754,637.5,170.529,-2.319,-1.216,0.237,-578.157,640.752,168.951
8.441,-36.193,40.72,-136.637,-108.313,-114.526,-834.265,-209.161,314.678,0.541,-2.352,-0.511,-834.182,-205.918,313.221
-6.608,-32.915,54.333,-115.435,-124.159,-76.715,-822.405,30.546,115.627,-0.531,-2.86,-0.881,-821.248,33.4849,113.359
-23.006,-35.374,59.797,-121.926,-118.688,-134.411,-769.931,249.762,113.889,-0.491,2.845,0.716,-768.713,252.626,111.65
-4.067,-39.82,8.755,-96.571,-137.089,-94.717,-772.541,5.072,576.699,-0.331,-2.346,-1.076,-772.626,7.11085,575.277
-44.84,-25.545,29.654,-101.827,-86.289,-135.44,-704.759,537.434,175.617,0.025,-2.997,-0.072,-704.327,540.085,173.655
11.744,-42.856,24.537,-94.875,-126.134,-24.215,-767.168,-222.506,477.326,-1.244,-2.089,-0.301,-766.818,-221.161,476.537
24.698,-28.802,-3.239,-93.944,-95.342,-49.66,-710.301,-439.43,490.912,-0.381,-2.514,0.348,-709.767,-438.709,490.807
-1.593,-38.613,54.664,-122.336,-112.384,-125.138,-822.433,-56.291,199.462,0.765,-2.818,-0.676,-822.004,-53.7697,197.594
-14.494,-30.464,2.407,-97.047,-119.744,-130.925,-821.228,140.782,484.703,0.393,-2.635,-1.012,-821.519,142.356,483.286
-3.925,-47.337,-15.069,-104.336,-96.829,-51.66,-575.975,-60.682,822.083,-0.73,-1.658,0.324,-575.292,-58.6248,822.461
-4.744,-44.467,-53.214,-96.219,-116.962,-175.344,-304.16,-47,884.426,0.617,-1.428,-1.597,-302.717,-46.1767,885.351
23.446,-30.353,-55.188,-107.37,-94.353,-63.248,-377.145,-275.944,804.977,-0.104,-1.375,0.688,-375.186,-273.791,806.149
16.765,-25.435,4.66,-99.081,-137.734,-59.603,-808.812,-294.962,409.614,-0.532,-2.218,-0.673,-808.199,-293.664,408.25
-13.754,-27.28,-20.865,-101.103,-85.81,-50.415,-763.584,67.615,615.01,-0.912,-1.919,0.349,-763.279,68.6276,614.648
-58.917,-45.52,36.299,-121.217,-88.671,-154.369,-514.115,635.41,453.86,0.14,-2.654,-0.846,-512.877,638.892,453.262
-19.153,-30.272,58.792,-130.617,-128.677,-132.824,-791.247,212.325,73.29,-0.475,2.764,0.993,-790.177,215.095,71.1753
-12.694,-21.201,59.689,-138.027,-110.966,-35.034,-806.859,98.614,-61.082,-1.611,-2.327,-0.399,-804.668,102.075,-63.2609
-55.643,-38.79,3.384,-98.262,-82.052,-86.599,-537.671,571.198,588.625,-1.115,-2.109,-0.269,-537.591,573.961,588.268
-25.825,-47.686,-58.233,-95.142,-93.83,-6.832,-244.238,2.838,897.807,-1.047,-0.675,0.835,-242.348,4.12525,898.2
-27.764,-44.926,-54.181,-100.427,-99.393,-137.742,-295.586,47.231,892.289,0.08,-1.33,-1.233,-294.122,48.0561,893.087
-0.465,-45.038,-4.393,-97.382,-138.785,-168.721,-652.469,-42.581,736.786,1.045,-2.198,-1.639,-652.465,-41.125,736.458
-12.736,-37.25,-40.185,-102.37,-80.345,-169.945,-519.476,-9.055,823.01,1.052,-1.323,-1.115,-518.347,-8.23223,823.906
-53.142,-28.672,17.531,-109.504,-86.711,-176.456,-620.054,635.322,346.268,0.832,-2.693,-0.696,-619.627,637.837,344.973
28.274,-48.591,-20.62,-94.782,-59.114,-12.485,-380.441,-377.283,845.455,-0.491,-2.167,1.672,-378.948,-375.901,846.515
-34.491,-21.966,10.034,-102.083,-84.482,-66.718,-806.196,410.462,292.74,-1.284,-2.39,0.078,-805.943,412.709,291.148
19.995,-27.531,-53.144,-109.934,-133.051,-145.829,-434.631,-214.607,776.165,0.33,-1.482,-1.022,-433.131,-212.122,776.654
1.964,-25.738,-5.181,-94.964,-82.794,-134.704,-838.504,-149.278,464.219,1.043,-2.282,-0.146,-838.415,-148.689,463.666
19.242,-27.693,0.384,-100.681,-136.225,-5.966,-770.6,-322.5,479.643,-1.401,-1.629,0.014,-769.839,-320.892,478.314
21.961,-30.911,38.796,-128.311,-75.003,-4.81,-761.581,-449.161,233.151,-1.435,-2.533,0.868,-761.771,-446.839,232.187
10.154,-22.634,39.105,-120.286,-124.046,-96.828,-850.879,-217.76,97.943,0.309,-2.753,-0.833,-849.98,-215.281,95.8859
15.014,-46.123,14.543,-95.502,-90.714,-135.835,-699.127,-300.564,591.892,1.269,-2.165,-0.236,-699.05,-299.981,591.895
29.91,-47.822,18.614,-96.037,-106.35,-86.313,-606.627,-449.376,585.192,0.454,-2.433,-0.109,-606.382,-448.78,585.627
-37.755,-43.134,-40.961,-109.374,-87.17,-168.24,-392.144,160.144,880.46,0.582,-1.431,-1.64,-391.024,161.565,880.827
-26.552,-25.481,17.772,-95.418,-110.884,-128.017,-824.493,321.465,271.023,0.245,-3.061,-0.664,-824.5,323.15,268.939
11.366,-41.643,-41.125,-108.333,-126.557,-151.706,-393.355,-140.588,865.65,0.386,-1.469,-1.149,-392.258,-139.039,866.245
-22.299,-39.638,-20.919,-103.796,-84.888,-31.625,-621.794,128.446,770.324,-1.162,-1.47,0.523,-621.468,129.979,770.262
7.658,-45.333,-47.642,-103.729,-111.982,-6.286,-310.756,-121.016,895.072,-1.1,-0.842,1.11,-309.055,-118.994,895.551
-30.72,-43.632,-49.295,-103.68,-118.21,-104.187,-319.522,107.972,884.919,-0.623,-1.232,-0.974,-319.427,107.503,885.773
-9.119,-46.868,-32.865,-105.777,-84.08,-141.415,-445.747,-48.009,886.705,0.631,-1.386,-0.775,-444.295,-46.6701,887.832
-46.817,-22.539,19.407,-100.31,-87.209,-1.625,-695.616,573.956,215.464,-2.708,-1.128,0.194,-694.973,576.002,213.699
28.004,-21.895,-16.275,-104.619,-112.028,-49.504,-686.995,-454.794,518.881,-0.442,-2.132,0.26,-686.05,-453.54,518.612
28.994,-35.69,26.961,-96.442,-119.62,-94.301,-702.893,-469.168,352.092,0.688,-2.623,-0.618,-702.366,-468.715,351.174
-48.728,-28.603,-4.474,-108.122,-82.551,-33.474,-634.256,539.676,528.992,-1.743,-1.422,0.223,-633.994,541.678,528.388
-43.763,-33.775,-44.425,-109.279,-88.334,-80.712,-440.166,266.69,813.355,-0.627,-1.314,-0.47,-438.927,268.451,813.5
-49.522,-24.776,18.509,-103.821,-86.619,-103.241,-666.77,603.75,265.316,-0.857,-2.67,-0.185,-666.65,606.384,263.985
-50.026,-31.688,0.713,-103.864,-81.095,-15.626,-622.008,550.73,523.022,-2.068,-1.179,0.392,-621.762,552.69,522.125
-51.161,-30.986,21.314,-102.584,-87.78,-98.106,-633.412,605.622,333.415,-1.006,-2.586,-0.22,-633.141,608.451,332.072
-33.084,-35.937,28.654,-102.548,-118.458,-78.134,-747.682,402.25,352.139,-1.178,-2.532,-0.781,-747.133,405.017,350.315
-4.494,-23.493,-21.924,-100.078,-134.68,-46.966,-768.096,8.395,582.311,-1.179,-1.629,-0.418,-767.555,10.2303,580.883
-14.869,-26.648,34.101,-133.963,-91.087,-78.702,-891.13,124.027,219.16,-0.573,-2.437,-0.046,-890.46,127.191,217.626
-29.41,-29.607,-22.57,-100.222,-105.993,-73.19,-672.989,279.405,655.661,-0.963,-1.819,-0.42,-672.638,281.208,655.108
-59.289,-25.446,24.81,-100.78,-80.039,-159.958,-558.691,696.294,215.343,0.297,-2.878,-0.152,-558.51,698.983,214.109
-49.803,-25.717,-11.687,-94.629,-82.629,-54.297,-620.532,547.532,514.172,-1.582,-1.802,0.044,-620.51,549.475,513.382
15.606,-27.682,-13.355,-102.66,-70.77,-98.219,-724.15,-344.603,574.002,0.638,-2.103,0.445,-723.428,-343.852,574.544
-38.869,-31.565,-8.713,-95.417,-91.674,-159.748,-679.242,409.272,575.017,0.667,-2.464,-0.894,-679.645,410.93,574.575
-57.995,-41.014,34.832,-114.146,-89.69,-82.376,-535.55,647.742,386.91,-1.428,-2.224,-0.295,-534.401,651.151,385.903
21.918,-35.415,49.278,-117.567,-68.932,-172.307,-723.741,-442.322,189.398,2.199,-1.631,0.278,-723.38,-441.365,188.562
-3.882,-26.918,58.035,-127.362,-107.786,-127.222,-820.668,-29.936,11.441,-0.864,2.971,0.509,-819.99,-27.3509,9.46574
17.837,-49.224,55.034,-133.585,-119.619,-173.835,-726.668,-306.98,372.668,1.909,-1.862,-1.081,-726.265,-304.555,371.276
-31.342,-20.46,41.194,-138.447,-139.204,-35.672,-770.74,413.226,95.426,-1.793,-1.545,-0.935,-767.22,416.162,93.073
-32.102,-20.481,-11.535,-103.958,-103.532,-7.797,-771.091,376.665,457.899,-2.008,-1.16,0.171,-770.941,377.983,456.738
-20.314,-38.306,-19.361,-98.13,-97.688,-138.925,-649.463,135.096,736.328,0.434,-2.061,-0.888,-649.724,135.895,736.417
-29.849,-24.406,-44.931,-92.105,-97.914,-153.046,-597.437,229.563,694.949,0.499,-2.028,-1.185,-597.19,230.338,694.99
-30.343,-36.461,-41.345,-102.748,-96.56,-111.627,-486.5,168.79,819.942,-0.214,-1.603,-0.796,-485.73,170.092,820.288
-58.164,-36.377,-31.684,-92.336,-84.227,-111.114,-415.242,445.113,766.1,-0.565,-1.919,-0.82,-414.986,446.937,766.639
-22.52,-21.137,-24.075,-107.689,-83.476,-49.191,-773.559,191.735,567.405,-1.015,-1.786,0.319,-772.905,193.692,566.697
16.336,-40.366,-59.627,-109.624,-126.23,-153.554,-238.768,-133.048,865.17,0.227,-1.204,-1.055,-237.197,-131.202,865.53
16.973,-41.861,-51.021,-95.949,-94.915,-116.866,-317.403,-203.899,869.969,0.465,-1.341,-0.202,-315.117,-203.082,871.333
-20.941,-21.589,-54.507,-93.705,-123.089,-152.321,-558.887,144.854,706.634,0.237,-1.982,-1.505,-558.514,145.447,706.475
-13.922,-33.269,-2.359,-108.898,-129.377,-46.259,-771.236,131.785,590.529,-1.305,-1.599,-0.429,-770.782,133.843,589.18
7.995,-43.421,48.223,-126.255,-137.214,-111.554,-794.012,-161.86,350.06,0.337,-2.46,-1.147,-793.537,-158.95,348.75
28.921,-40.687,3.875,-105.588,-89.238,-98.531,-610.207,-464.14,625.6,0.727,-2.113,0.213,-609.886,-463.215,626.209
-54.677,-40.472,-65.734,-108.123,-88.83,-152.44,-222.498,122.136,865.641,0.101,-1.141,-1.845,-221.226,122.62,866.265
-17.998,-48.991,-76.115,-109.84,-109.582,-75.616,-44.597,-71.224,848.036,-0.486,-0.49,-0.164,-42.1053,-69.6531,848.367
-29.952,-26,-73.034,-98.449,-83.161,-138.332,-379.83,81.403,777.081,0.324,-1.307,-1.092,-378.167,81.7243,777.669
-20.422,-43.275,-50.959,-91.939,-103.319,-124.554,-359.334,37.282,873.698,-0.007,-1.537,-0.941,-358.117,38.2411,874.549
-37.649,-43.612,-36.478,-93.856,-94.671,-6.419,-432.167,203.478,853.482,-1.513,-0.783,0.536,-431.212,205.147,853.825
-46.444,-37.457,-29.991,-96.807,-80.441,-115.205,-496.726,343.366,778.337,-0.229,-1.888,-0.711,-496.296,345.078,778.851
-24.05,-24.655,-15.47,-91.68,-135.497,-177.685,-746.454,277.145,538.848,-0.992,2.361,1.393,-746.245,278.802,537.085
-27.745,-35.557,-4.159,-94.569,-100.744,-19.219,-726.467,275.159,594.643,-1.84,-1.47,0.149,-726.678,276.812,593.915
9.826,-44.105,-46.56,-109.291,-100.257,-95.646,-322.994,-152.046,893.139,0.011,-1.228,-0.044,-321.115,-150.252,894.157
-10.002,-30.223,-51.233,-108.507,-88.556,-163.983,-501.734,-24.704,797.863,0.818,-1.264,-1.184,-500.055,-23.6263,798.633
-47.457,-29.779,3.392,-95.312,-88.219,-161.56,-653.222,545.039,453.965,0.591,-2.695,-0.652,-653.757,547.134,452.96
2.437,-34.293,-47.734,-102.716,-106.283,-66.349,-472.042,-106.489,817.297,-0.495,-1.408,0.158,-470.662,-104.901,817.807
-6.533,-38.63,-1.072,-99.059,-86.952,-43.358,-765.399,-27.529,621.572,-1.013,-2.093,0.423,-765.381,-25.6361,620.929
6.128,-42.019,-67.383,-95.709,-104.339,-141.639,-206.729,-111.576,862.528,0.362,-1.13,-0.843,-204.612,-110.365,863.321
17.689,-31.277,-54.941,-104.648,-132.215,-156.51,-394.092,-182.31,805.022,0.455,-1.476,-1.191,-392.473,-180.549,805.817
6.979,-37.656,-19.664,-98.51,-108.133,-153.395,-642.772,-163.444,732.693,1.028,-1.828,-0.93,-642.427,-162.401,732.81
-47.165,-25.291,-52.606,-109.92,-85.191,-93.91,-448.694,312.877,758.63,-0.474,-1.39,-0.668,-447.568,313.577,758.945
-30.736,-32.235,-3.077,-108.295,-105.198,-33.444,-731.939,332.396,571.248,-1.606,-1.475,-0.034,-731.459,334.567,570.248
22.795,-31.26,-51.36,-95.334,-77.031,-126.754,-408.487,-310.489,789.787,0.946,-1.297,-0.005,-406.131,-309.519,791.137
-14.213,-26.3,10.776,-107.746,-87.882,-31.507,-883.23,106.825,365.403,-1.526,-2.101,0.341,-882.903,108.765,364.008
27.347,-40.211,-23.319,-97.337,-59.696,-94.911,-460.715,-408.652,780.199,0.88,-1.718,0.769,-458.081,-408.204,782.053
-48.801,-32.606,25.519,-109.31,-80.739,-83.351,-664.341,571.166,335.78,-1.188,-2.373,-0.02,-663.852,574.15,334.69
-41.49,-28.08,37.568,-129.334,-86.111,-179.601,-739.113,498.791,200.532,1.163,-2.539,-0.638,-737.781,501.961,198.812
-21.901,-26.662,-28.36,-100.223,-119.127,-98.435,-683.861,199.964,656.564,-0.567,-1.964,-0.841,-683.554,201.497,656.006
27.06,-49.672,15.089,-103.227,-133.445,-46.596,-603.718,-368.376,665.317,-0.648,-1.981,-0.14,-603.56,-366.095,665.358
-39.52,-49.106,54.817,-121.554,-137.987,-152.159,-630.703,456.558,362.991,-0.245,2.523,1.156,-629.053,459.959,360.973
-44.064,-29.245,44.141,-119.515,-80.398,-179.974,-705.279,509.613,141.449,1.152,-2.635,-0.244,-704.412,512.382,139.791
28.316,-23.44,34.091,-128.788,-87.247,-18.161,-735.349,-526.151,157.986,-1.023,-2.613,0.586,-734.93,-524.324,156.819
-7.618,-25.386,28.076,-97.389,-111.969,-54.452,-878.419,37.111,184.528,-1.095,-2.713,-0.517,-877.87,38.836,182.398
-40.82,-46.815,41.377,-111.321,-84.921,-96.728,-683.853,435.132,405.476,-0.754,-2.565,-0.145,-683.497,438.584,404.758
7.942,-39.771,14.22,-92.347,-90.304,-143.784,-779.056,-219.585,501.379,1.377,-2.301,-0.263,-778.924,-218.921,500.717
-29.339,-40.717,-16.395,-92.717,-103.749,-80.615,-611.977,240.428,736.804,-0.834,-1.942,-0.458,-612.058,241.975,736.817
-44.123,-40.128,-76.544,-90.06,-83.739,-148.478,-211.126,40.002,834.303,0.266,-1.213,-1.525,-209.796,40.022,835.149
-16.278,-23.322,-74.255,-93.973,-137.349,-52.73,-372.757,58.179,749.508,-1.178,-0.826,-0.262,-371.798,58.9187,749.209
-41.804,-23.602,-49.92,-95.942,-82.952,-74.989,-525.453,309.371,712.985,-0.754,-1.588,-0.231,-524.753,310.212,713.12
-35.394,-27.894,17.439,-99.69,-134.41,-121.509,-739.483,460.877,336.324,0.289,2.738,1.201,-739.037,463.41,334.427
-9.918,-28.472,1.368,-107.103,-112.751,-155.128,-843.727,68.14,481.726,1.005,-2.368,-1.041,-843.489,70.0656,479.829
0.448,-43.517,-6.882,-97.153,-106.516,-68.686,-674.349,-91.779,720.98,-0.543,-2.041,-0.079,-674.012,-89.7868,720.894
-25.405,-21.401,-36.25,-94.474,-99.172,-9.285,-692.832,222.149,620.744,-1.718,-1.17,0.436,-692.172,223.554,619.759
12.364,-30.869,-11.219,-94.869,-104.55,-23.907,-740.926,-253.806,584.428,-1.163,-2.017,0.412,-740.395,-252.594,584.06
-7.927,-30.181,-47.261,-95.981,-98.702,-32.809,-552.185,-21.095,769.759,-1.014,-1.377,0.519,-550.832,-19.5573,770.238
-40.401,-44.819,-65.782,-98.388,-87.549,-121.244,-217.395,36.885,877.904,-0.047,-1.127,-1.1,-215.499,37.5072,878.765
-15.827,-48.281,-44.151,-104.824,-138.122,-92.025,-292.483,33.034,904.287,-0.872,-1.115,-0.788,-291.325,34.8357,904.663
-50.698,-31.068,-61.055,-102.896,-88.692,-154.829,-342.101,242.314,812.599,0.211,-1.503,-1.664,-341.445,242.553,813.043
-57.469,-34.026,-68.621,-109.824,-84.912,-159.58,-251.267,177.221,832.99,0.227,-1.192,-1.949,-250.065,177.521,833.355
20.358,-26.009,-69.668,-103.019,-83.381,-37.164,-324.361,-247.064,781.128,-0.268,-1.309,1.171,-322.225,-244.791,781.859
21.201,-20.875,-37.595,-96.753,-97.564,-110.632,-631.3,-350.878,626.139,0.637,-1.897,-0.123,-630.128,-350.322,626.483
-16.798,-25.89,-0.384,-90.594,-122.871,-67.858,-831.729,182.763,429.08,-1.02,-2.354,-0.721,-831.718,184.294,427.535
-12.947,-33.651,8.667,-107.685,-100.794,-7.258,-833.044,94.318,494.715,-1.841,-1.551,0.355,-832.633,96.3866,493.324
1.941,-43.303,2.904,-108.084,-99.638,-151.934,-722.343,-120.747,672.66,1.085,-1.933,-0.779,-722.496,-119.396,672.292
2.085,-43.733,17.255,-109.506,-98.727,-99.842,-777.68,-126.055,569.028,0.17,-2.334,-0.242,-777.834,-123.977,568.643
-42.046,-45.75,2.64,-97.359,-86.431,-169.079,-601.314,387.187,681.834,0.825,-2.339,-0.979,-601.974,388.811,681.985
26.475,-36.768,-41.027,-94.125,-52.488,-121.038,-377.095,-366.28,810.817,1.212,-1.201,0.501,-374.629,-365.262,812.467
-21.16,-48.267,-53.1,-99.903,-110.84,-6.486,-255.352,13.033,906.311,-1.159,-0.485,0.73,-253.549,14.7627,906.714
-14.357,-26.694,-65.819,-106.659,-100.353,-118.293,-418.375,9.569,787.35,-0.005,-1.277,-0.753,-416.455,10.7125,787.801
-36.234,-25.815,-54.924,-102.56,-81.648,-141.217,-492.169,210.167,759.96,0.336,-1.583,-1.095,-491.124,210.878,760.312
4.955,-36.344,-68.986,-104.744,-93.744,-154.139,-252.211,-126.116,841.782,0.57,-0.934,-0.966,-249.756,-124.948,842.525
-48.142,-23.28,-64.739,-99.084,-88.447,-141.775,-399.176,278.307,752.637,0.077,-1.605,-1.379,-398.35,278.983,752.995
7.763,-23.16,-50.306,-105.966,-100.134,-69.297,-565.775,-172.95,725.616,-0.314,-1.554,0.251,-564.193,-171.403,726.163
21.817,-44.453,-7.936,-96.004,-88.219,-16.039,-572.621,-350.411,734.428,-0.989,-2.074,0.98,-571.845,-348.779,735.093
-33.093,-49.037,-11.58,-107.037,-117.922,-80.898,-509.595,247.175,828.179,-0.973,-1.537,-0.73,-509.331,248.678,828.488
8.651,-32.339,-15.142,-90.176,-135.684,-104.396,-713.934,-160.1,636.28,0.041,-2.216,-0.962,-713.958,-158.409,635.816
-40.948,-44.937,-41.32,-107.934,-86.269,-72.839,-364.207,164.016,892.009,-0.595,-1.189,-0.307,-362.759,165.334,892.779
9.807,-21.155,-12.417,-91.321,-115.138,-42.103,-817.679,-217.463,452.051,-0.941,-2.219,-0.101,-817.226,-216.184,450.793
29.508,-48.133,-60.507,-96.348,-93.709,-38.217,-116.486,-185.415,897.156,-0.294,-1.185,1.219,-113.901,-183.447,898.323
-15.668,-49.338,3.889,-105.906,-82.166,-47.025,-676.263,63.764,734.562,-0.948,-1.867,0.435,-675.86,66.1016,734.742
-0.364,-20.496,-0.187,-97.245,-93.033,-78.088,-887.067,-100.209,347.959,-0.298,-2.634,0.001,-886.99,-98.6547,346.202
6.934,-27.152,36.926,-137.85,-80.592,-90.755,-867.141,-230.216,211.13,0.237,-2.464,0.253,-867.077,-227.292,209.825
-33.991,-39.05,26.545,-95.699,-130.768,-124.974,-712.86,412.512,411.877,0.138,2.786,1.103,-712.728,414.947,409.876
-23.204,-47.603,-30.414,-96.383,-110.078,-171.019,-449.187,104.091,872.68,0.665,-1.839,-1.591,-448.923,105.493,873.006
-16.561,-49.796,-55.505,-99.042,-113.573,-109.836,-213.93,-16.045,908.763,-0.34,-1.171,-0.791,-212.11,-14.853,909.755
-53.464,-45.86,-63.123,-108.887,-88.102,-62.509,-194.217,74.044,889.671,-0.57,-0.718,-0.405,-192.725,74.7914,889.781
24.901,-48.013,-73.729,-97.079,-104.537,-61.746,-35.97,-114.31,861.735,-0.267,-0.903,0.748,-32.9634,-112.531,862.788
27.848,-39.05,-72.531,-102.385,-48.411,-72.206,-85.941,-230.831,833.931,0.784,-0.913,1.059,-81.1251,-229.379,835.171
-2.323,-45.955,-55.954,-105.922,-118.047,-97.661,-237.135,-60.963,895.415,-0.39,-1.087,-0.418,-235.08,-59.0963,896.05
-52.96,-28.213,-53.343,-104.165,-81.162,-123.137,-400.595,328.162,779.765,-0.136,-1.565,-1.092,-399.52,329.344,779.901
17.94,-42.637,-49.67,-98.106,-135.985,-108.534,-304.087,-151.091,871.711,-0.222,-1.452,-0.562,-302.516,-149.48,872.46
-36.097,-39.666,-48.892,-93.704,-108.242,-104.283,-381.536,174.665,849.546,-0.558,-1.509,-0.932,-380.828,175.65,850.165
2.139,-49.885,-11.294,-97.145,-126.222,-55.109,-556.487,-81.919,820.622,-0.904,-1.644,-0.171,-555.765,-79.9897,820.912
-1.135,-45.262,-37.966,-90.945,-104.256,-178.005,-435.789,-80.659,865.914,1.125,-1.488,-1.339,-434.761,-79.9979,867.005
-27.354,-48.761,-36.921,-104.869,-123.954,-162.472,-348.206,108.74,904.752,0.073,-1.699,-1.784,-347.485,110.516,905.156
-3.663,-48.622,-69.293,-95.783,-83.696,-176.114,-120.193,-110.872,878.182,0.791,-0.733,-1.373,-117.511,-110.434,879.021
-46.734,-42.095,-64.086,-92.749,-83.988,-21.543,-259.097,103.154,866.196,-1.003,-0.748,0.395,-257.789,103.924,866.833
-2.724,-24.004,-49.337,-100.474,-90.833,-71.899,-596.792,-80.032,722.483,-0.313,-1.652,0.192,-595.489,-78.6035,722.55
29.781,-24.423,-70.44,-98.496,-45.92,-21.207,-254.912,-337.893,760.87,0.23,-1.7,1.87,-251.602,-336.307,761.704
-51.782,-40.617,-20.436,-104.02,-85.485,-92.186,-472.151,411.731,778.823,-0.73,-1.721,-0.584,-471.737,413.518,779.316
-56.746,-36.985,15.395,-98.363,-89.833,-146.944,-545.658,630.577,464.798,0.009,-2.785,-0.62,-545.479,633.47,463.806
-6.078,-24.837,-28.659,-100.703,-88.044,-20.344,-741.496,-34.254,631.884,-1.269,-1.673,0.728,-740.667,-32.737,631.22
-7.942,-26.261,-12.46,-101.498,-121.009,-48.76,-802.963,43.912,549.718,-1.145,-1.837,-0.279,-802.421,45.7055,548.633
-1.126,-23.415,-49.484,-94.319,-124.45,-105.333,-593.256,-51.222,709.624,-0.213,-1.802,-0.74,-592.239,-49.8845,709.676
-59.784,-48.474,-69.422,-105.753,-83.803,-67.391,-148.417,20.144,878.373,-0.46,-0.686,-0.567,-147.012,20.5479,878.383
-35.439,-24.552,-14.605,-95.815,-90.405,-149.842,-727.583,383.534,521.675,0.529,-2.45,-0.771,-727.876,385.081,520.976
-47.038,-48.368,35.047,-115.204,-81.228,-3.491,-626.957,492.862,492.297,-2.285,-1.057,0.483,-626.487,495.52,492.031
-26.326,-34.023,58.746,-116.243,-80.203,-153.083,-776.412,245.057,84.518,0.95,-2.841,0.157,-776.359,247.624,82.8288
-30.707,-30.02,59.733,-110.588,-101.316,-78.156,-726.309,321.437,12.839,1.044,2.753,0.245,-725.17,324.071,10.563
-36.054,-42.433,1.998,-103.571,-105.223,-6.116,-643.387,359.067,659.743,-1.956,-0.962,0.187,-642.922,361.571,658.885
-53.213,-23.926,26.178,-102.221,-87.185,-132.806,-622.936,641.824,181.489,-0.261,-2.971,-0.142,-622.265,644.462,179.61
19.147,-35.576,-42.923,-105.178,-99.028,-49.192,-439.337,-254.736,819.838,-0.416,-1.493,0.72,-437.94,-252.77,820.837
-21.48,-26.168,-74.207,-90.892,-86.785,-8.34,-388.614,30.465,770.677,-1.092,-0.931,0.914,-386.785,31.2835,771.06
-3.36,-42.396,-64.568,-105.088,-113.403,-76.614,-217.252,-63.872,870.579,-0.511,-0.93,-0.047,-215.159,-62.168,871.208
29.363,-25.319,-39.45,-92.325,-130.521,-91.663,-535.047,-365.332,687.961,0.06,-1.886,-0.363,-533.906,-363.929,688.625
8.528,-26.798,-42.375,-90.613,-132.053,-157.045,-593.72,-143.981,714.46,0.808,-1.917,-1.357,-593.312,-142.843,714.247
-43.361,-21.906,-38.59,-95.323,-88.599,-150.492,-586.205,399.959,641.191,0.344,-2.153,-1.093,-586.003,401.266,641.13
-9.866,-49.255,13.859,-101.042,-86.394,-38.668,-730.276,9.932,649.853,-1.176,-2.057,0.433,-730.186,12.1319,649.717
22.074,-46.315,1.897,-104.691,-42.855,-11.029,-556.412,-409.518,723.061,-0.638,-2.469,1.773,-555.812,-407.901,723.877
13.238,-25.113,-13.543,-102.191,-116.23,-97.457,-769.242,-256.459,540.891,0.158,-2.204,-0.455,-768.834,-255.428,540.306
10.882,-20.128,-27.317,-99.639,-111.207,-65.45,-750.488,-225.708,561.621,-0.458,-2.052,-0.023,-749.676,-224.053,560.839
-25.227,-36.239,1.21,-91.47,-93.759,-8.901,-757.664,241.193,555.365,-2.04,-1.498,0.321,-757.928,242.919,554.35
-8.796,-23.141,-54.209,-109.209,-98.683,-104.672,-554.765,-12.254,741.673,-0.048,-1.471,-0.442,-553.252,-10.6505,741.748
5.872,-33.65,9.014,-96.21,-81.689,-5.055,-815.675,-206.68,466.469,-1.727,-2.185,0.693,-815.43,-205.404,465.685
29.191,-35.125,36.034,-122.051,-124.452,-125.487,-715.526,-472.733,318.235,1.165,-2.243,-0.814,-715.302,-470.912,317.079
10.005,-48.822,8.49,-105.885,-136.311,-101.748,-659.067,-167.43,709.463,-0.069,-2.076,-0.88,-659.021,-165.266,709.407
-48.913,-20.441,-18.725,-99.016,-83.035,-166.278,-633.018,543.493,500.986,0.659,-2.408,-0.92,-633.218,545.142,500.257
14.292,-26.78,-61.482,-109.854,-100.5,-26.813,-401.689,-199.619,787.255,-0.698,-1.134,1.048,-399.418,-197.626,787.945
15.102,-20.456,-58.138,-102.815,-117.504,-4.305,-508.673,-211.141,718.018,-1.244,-1.069,1.011,-507.053,-209.242,718.047
-23.076,-30.714,7.152,-90.624,-124.291,-63.092,-796.344,269.957,439.381,-1.25,-2.284,-0.778,-796.269,271.895,437.813
18.62,-34.225,-3.439,-100.115,-83.372,-2.438,-706.061,-364.045,582.608,-1.388,-2.142,0.996,-705.443,-362.903,582.342
-4.218,-36.742,33.202,-131.776,-105.44,-111.346,-858.503,-25.265,379.051,0.222,-2.367,-0.53,-858.248,-22.0432,377.566
-45.441,-29.175,-23.611,-96.221,-86.03,-27.275,-592.3,436.832,647.041,-1.691,-1.279,0.256,-592.083,438.2,646.915
